Volume_1,Volume_2,Volume_3,Open_1,Open_2,Open_3,High_1,High_2,High_3,Low_1,Low_2,Low_3
13954810.0,16543880.0,17426160.0,187.79,185.26,185.42,187.95,186.41,188.43,183.54,184.28,185.2
19690420.0,33669020.0,69726440.0,149.9,149.1,159.28,150.33,150.22,159.75,148.13,148.41,156.16
18958570.0,25323890.0,17154540.0,169.71,171.19,171.8,171.44,173.32,172.37,169.49,170.99,170.3
64398230.0,95497900.0,37169230.0,160.4,156.86,148.15,162.11,158.16,151.55,155.3,149.63,146.59
29663910.0,28106110.0,29272970.0,370.0,375.41,376.72,375.78,378.62,381.5,369.87,372.23,376.36
60800480.0,40613260.0,32644590.0,163.25,166.11,166.96,166.15,169.0,168.98,160.23,164.56,165.93
38794930.0,29723750.0,48929200.0,111.78,110.8,111.34,112.0,111.75,114.17,110.53,110.11,110.82
20679270.0,28595230.0,27595310.0,210.16,209.22,211.75,210.56,210.74,213.81,208.26,208.33,211.47
33559770.0,35987630.0,45970470.0,125.72,127.74,129.08,127.15,128.57,129.62,125.58,127.35,128.31
24487200.0,20769030.0,20762360.0,136.23,136.43,137.38,136.75,137.12,137.48,135.98,136.11,136.3
38885980.0,30031410.0,36464530.0,97.39,98.92,98.7,98.99,99.3,100.13,97.32,98.5,98.6
24143240.0,35709870.0,31130520.0,247.42,248.97,244.76,249.25,249.75,245.3,246.72,242.57,241.21
26869880.0,26388050.0,95584080.0,218.5,220.24,220.78,219.62,222.28,221.36,215.3,219.15,217.29
29644640.0,27877660.0,33090950.0,293.79,299.84,297.16,299.96,300.9,304.44,292.75,297.48,297.16
25784420.0,21236850.0,23606240.0,108.86,108.59,108.57,109.1,109.32,108.75,107.85,108.53,107.68
17186760.0,22409110.0,18503410.0,188.23,187.6,187.72,189.65,188.75,188.0,187.65,186.87,186.78
49678430.0,80151380.0,106721200.0,286.53,281.1,257.26,297.88,286.0,278.41,286.5,272.96,256.37
54507300.0,84757780.0,62800770.0,111.65,113.76,110.27,112.56,114.02,113.28,110.32,109.77,109.9
23040480.0,19286690.0,17272900.0,236.39,233.37,235.09,237.65,235.24,236.15,234.88,233.2,233.52
42276880.0,41430660.0,59251740.0,114.0,114.33,116.7,115.58,115.5,119.23,113.7,114.1,116.33
25289270.0,34317760.0,50991030.0,209.98,205.55,199.0,210.12,206.01,199.85,206.75,202.25,193.79
25338630.0,20578020.0,17897140.0,200.81,199.2,201.85,201.4,201.51,203.73,198.41,198.81,201.56
63140170.0,51054150.0,41994110.0,246.52,252.75,250.74,258.68,255.87,255.52,246.36,247.05,249.4
23334000.0,36592940.0,36059610.0,284.82,291.12,289.46,289.98,293.97,292.69,284.7,288.12,285.22
18612770.0,22010360.0,45751160.0,204.9,204.4,203.06,205.0,205.97,203.4,202.12,203.86,199.11
26060430.0,39636190.0,26208970.0,159.26,159.9,156.6,161.27,160.0,158.57,159.11,154.63,156.07
31003380.0,50943120.0,42287640.0,186.23,190.02,195.34,189.49,196.33,197.69,184.73,189.81,190.78
48079330.0,68176940.0,127246600.0,116.1,114.08,110.43,116.52,114.35,111.9,114.68,111.63,105.65
29922650.0,21982000.0,23191150.0,120.45,120.0,119.55,120.45,120.81,120.1,119.73,119.77,119.5
18776390.0,18000180.0,12506830.0,188.5,189.53,191.08,189.78,191.41,191.84,187.61,189.31,190.9
24877950.0,21247590.0,19082170.0,146.87,145.52,145.77,146.87,146.07,146.7,144.94,144.61,145.12
29124140.0,32042290.0,75219710.0,96.25,95.94,92.91,96.89,96.29,94.66,95.35,95.25,92.65
15515000.0,16365720.0,20182050.0,189.75,191.78,189.69,191.87,191.8,192.55,189.2,189.93,189.69
45179400.0,32461350.0,45555300.0,116.37,116.26,115.2,117.42,116.82,115.57,115.21,115.65,112.27
27413060.0,19238480.0,20755140.0,175.69,175.94,174.67,177.75,176.0,175.49,173.97,174.54,173.94
36487930.0,38016810.0,52954070.0,211.15,216.88,219.05,215.18,220.45,222.36,209.27,216.62,216.81
23735080.0,17520500.0,20507460.0,258.74,258.69,258.3,260.35,260.44,262.47,258.11,256.85,258.28
31380450.0,28236270.0,33449100.0,323.5,316.14,316.77,324.24,318.71,323.44,316.5,313.09,315.63
61438290.0,18458410.0,33538550.0,190.03,187.88,185.14,190.16,189.22,186.33,188.26,187.2,183.45
25361290.0,26318580.0,36187160.0,220.54,220.9,225.07,220.96,224.58,228.22,217.28,220.79,224.2
11475920.0,27054320.0,28507780.0,111.13,111.43,110.78,111.87,112.47,112.03,110.95,111.39,110.07
42876370.0,40827260.0,34525630.0,114.32,116.04,116.43,116.31,117.65,117.44,114.01,115.5,116.01
34790520.0,37781330.0,25817950.0,247.24,249.54,257.33,249.17,255.93,257.85,237.26,249.16,255.38
27715140.0,25277680.0,26591850.0,153.58,154.34,153.9,155.45,154.45,155.81,152.89,153.46,153.78
41459120.0,41484540.0,39735110.0,172.63,170.43,169.95,172.92,172.14,171.67,167.16,168.44,168.5
18369300.0,24143240.0,35709870.0,243.16,247.42,248.97,246.73,249.25,249.75,242.88,246.72,242.57
21480120.0,21584720.0,61438290.0,192.42,191.55,190.03,192.88,191.57,190.16,190.44,190.22,188.26
33655810.0,27997990.0,52979780.0,105.01,105.0,103.91,106.48,105.65,105.3,104.62,104.51,103.91
36912040.0,33400950.0,42832890.0,123.15,122.32,122.6,123.5,122.57,122.64,122.27,121.71,120.91
15955820.0,18680930.0,16553500.0,190.68,192.45,193.06,191.96,193.66,194.85,189.56,192.05,192.43
100423300.0,84188210.0,71882770.0,247.18,228.08,236.36,251.83,228.5,247.69,228.0,212.61,234.3
56770080.0,40984160.0,35850220.0,94.2,95.2,94.0,95.74,95.9,94.07,93.68,93.82,92.68
23273160.0,31686450.0,24518850.0,177.91,174.94,175.48,178.25,175.85,177.12,176.13,174.27,175.07
25047130.0,25558680.0,14026670.0,170.78,173.36,175.1,173.7,175.0,175.5,170.78,173.05,174.65
69281360.0,54017920.0,40862120.0,216.42,213.9,205.53,221.37,218.03,206.43,211.3,206.74,201.63
15957630.0,21007650.0,21162560.0,204.1,208.5,210.16,205.72,209.32,210.45,203.32,206.66,207.2
20507460.0,21847230.0,25817590.0,258.3,261.55,261.13,262.47,262.79,264.78,258.28,260.92,261.07
12119710.0,23334000.0,36592940.0,284.69,284.82,291.12,284.89,289.98,293.97,282.92,284.7,288.12
29164190.0,25931710.0,27420550.0,110.12,111.95,111.36,111.99,112.42,111.51,110.01,111.4,110.33
29158640.0,46810020.0,64678220.0,116.04,115.19,112.18,116.94,115.39,112.68,115.51,112.85,109.79
29139100.0,40170200.0,28487570.0,99.02,97.6,97.79,99.54,97.84,98.27,98.33,96.63,97.45
19029420.0,28962980.0,41990210.0,227.03,227.93,232.95,227.79,230.44,237.64,225.64,227.3,232.31
35583440.0,28803760.0,33511990.0,300.46,303.22,305.64,303.24,305.17,310.35,298.87,301.97,304.29
16216800.0,20088940.0,21215870.0,154.01,153.63,154.18,155.09,153.86,155.44,153.91,152.46,154.05
31685810.0,49897100.0,43496400.0,320.54,320.93,304.3,324.09,322.68,313.49,318.75,308.29,302.22
36087910.0,63963010.0,37512930.0,115.02,117.7,117.35,116.75,118.69,117.98,114.72,116.2,116.75
30237640.0,34581850.0,26750260.0,167.64,164.88,172.58,168.75,172.01,174.23,164.88,164.77,172.08
21905160.0,28411740.0,31506890.0,162.09,160.86,160.5,162.24,161.15,162.05,160.36,158.53,159.89
46873670.0,60784920.0,32340620.0,112.11,108.89,107.88,112.3,108.95,108.0,109.73,106.94,106.23
63712340.0,73991000.0,46594220.0,115.66,112.21,113.67,116.49,114.3,115.37,113.72,111.87,113.66
62317430.0,33408050.0,25396100.0,200.58,207.03,208.0,208.38,208.74,209.25,200.35,205.48,207.07
18505780.0,18457720.0,20400770.0,214.65,216.6,217.15,217.05,216.9,218.74,214.6,215.11,216.33
20254650.0,21910700.0,26122800.0,317.75,320.75,324.66,322.35,323.44,326.2,317.21,318.93,322.3
19376940.0,19782170.0,25184600.0,159.07,160.43,159.65,160.47,160.74,160.56,158.88,158.55,159.27
31695870.0,33559770.0,35987630.0,126.04,125.72,127.74,126.37,127.15,128.57,125.04,125.58,127.35
41511380.0,57717870.0,32063100.0,116.55,115.29,118.98,116.79,119.25,119.86,114.22,115.11,117.81
32340620.0,30576980.0,31416910.0,107.88,106.64,106.93,108.0,108.09,106.93,106.23,106.06,105.52
30273990.0,23046560.0,25418110.0,156.41,154.15,154.11,156.73,155.14,154.48,152.62,151.7,151.74
21634520.0,29707270.0,21400410.0,112.71,113.06,113.4,113.05,114.31,113.66,112.28,112.63,112.69
38866100.0,35290570.0,34240470.0,98.84,96.0,96.31,98.89,96.76,96.9,96.09,95.8,95.92
58133850.0,51608850.0,41740600.0,148.3,155.84,157.5,157.23,156.77,158.52,146.72,150.07,154.55
41411350.0,31801970.0,36810120.0,223.52,225.75,222.15,228.35,226.84,222.95,222.57,222.52,217.27
26551000.0,21124240.0,21513990.0,196.05,199.68,200.37,200.29,199.88,200.61,195.21,197.31,198.03
35890740.0,31538710.0,27148530.0,102.39,100.78,101.31,102.83,101.76,101.58,100.96,100.4,100.27
40862120.0,52392970.0,35824790.0,205.53,197.99,196.31,206.43,198.65,198.07,201.63,192.58,194.04
29729270.0,22560440.0,23171020.0,223.82,224.79,227.95,226.44,225.84,229.42,223.54,224.02,226.35
41678680.0,61759000.0,45968040.0,173.49,165.0,171.66,174.49,170.09,171.79,168.3,163.33,167.0
21131040.0,16658660.0,18904680.0,144.29,143.73,143.6,144.52,144.18,143.88,143.45,143.27,142.9
22684000.0,19932550.0,17916260.0,241.16,242.1,244.51,242.2,243.24,244.8,239.62,241.22,241.81
36928090.0,41662940.0,50415610.0,332.14,347.9,349.31,345.61,354.77,351.06,332.01,346.09,335.48
34240470.0,31851180.0,36192150.0,96.31,96.4,93.98,96.9,96.5,96.38,95.92,94.55,93.32
38236730.0,34394830.0,43607120.0,104.61,105.52,106.34,106.31,106.47,106.5,104.59,104.96,105.19
26160560.0,29976030.0,27049830.0,109.5,109.26,110.86,110.36,111.19,112.43,109.19,109.16,110.6
30953760.0,33772050.0,37353670.0,171.8,173.67,176.35,173.95,175.65,179.39,171.71,173.54,176.21
50721830.0,42223820.0,40529120.0,270.8,262.74,268.7,271.7,267.37,270.07,259.0,261.23,264.7
22526310.0,30684390.0,26220850.0,183.08,186.51,191.81,185.47,191.92,195.37,182.15,185.77,191.62
85436210.0,51106100.0,49305220.0,116.93,118.7,120.99,119.3,120.69,121.22,116.06,118.27,119.45
28481170.0,21218410.0,27043580.0,176.42,177.95,176.23,179.35,179.23,177.99,176.0,176.67,174.99
22527690.0,23492650.0,46820600.0,116.81,117.1,117.95,116.91,117.74,118.36,116.28,117.0,117.31
26204670.0,18631540.0,16216800.0,153.21,154.26,154.01,154.13,154.45,155.09,152.0,152.72,153.91
29616190.0,33259460.0,30273990.0,154.2,157.5,156.41,157.66,157.88,156.73,153.26,155.98,152.62
43607120.0,35454230.0,32345430.0,106.34,105.93,105.25,106.5,107.65,107.29,105.19,105.14,105.21
69726440.0,26604140.0,20514810.0,159.28,157.05,156.07,159.75,157.21,157.4,156.16,155.02,155.69
28507780.0,36151450.0,37034520.0,110.78,111.6,110.37,112.03,112.2,110.94,110.07,110.27,109.03
35290570.0,34240470.0,31851180.0,96.0,96.31,96.4,96.76,96.9,96.5,95.8,95.92,94.55
50674280.0,33520150.0,26892850.0,153.6,151.27,153.38,154.57,153.34,153.98,149.71,151.13,152.63
22163280.0,24487200.0,20769030.0,135.1,136.23,136.43,135.83,136.75,137.12,135.1,135.98,136.11
66454720.0,33944110.0,56137230.0,175.23,175.88,178.25,177.75,177.5,184.25,173.8,174.44,178.17
25108890.0,25784420.0,21236850.0,108.77,108.86,108.59,109.69,109.1,109.32,108.36,107.85,108.53
16243080.0,15603520.0,16861450.0,155.81,156.06,155.97,156.73,158.0,156.98,155.49,155.1,155.75
17192770.0,19690420.0,33669020.0,149.89,149.9,149.1,150.23,150.33,150.22,149.19,148.13,148.41
32970790.0,44434220.0,37622200.0,110.82,111.29,110.93,112.45,111.52,112.1,110.68,109.56,110.49
35644510.0,49118510.0,41411350.0,218.01,224.94,223.52,224.3,225.0,228.35,216.56,219.84,222.57
45968040.0,35474680.0,31754210.0,171.66,170.4,170.49,171.79,171.92,172.57,167.0,169.02,169.55
16916650.0,44387770.0,44651420.0,157.23,159.29,163.89,157.83,163.6,168.07,156.78,158.7,163.72
25982080.0,27553750.0,30877540.0,95.49,95.39,94.6,96.47,95.4,95.66,95.33,94.46,94.37
26208970.0,22074760.0,29377630.0,156.6,159.32,160.66,158.57,160.21,162.2,156.07,158.75,160.14
52954070.0,91046560.0,66072170.0,219.05,209.55,204.3,222.36,213.65,204.39,216.81,205.43,198.17
40622910.0,45034370.0,35661200.0,149.56,151.29,152.5,151.82,154.53,153.97,148.52,149.63,150.86
50991030.0,46725710.0,60547340.0,199.0,191.63,193.9,199.85,197.18,194.48,193.79,191.45,185.93
67964260.0,100423300.0,84188210.0,247.39,247.18,228.08,252.84,251.83,228.5,242.61,228.0,212.61
45479260.0,44829060.0,39483400.0,120.79,123.13,121.85,123.49,123.82,122.69,120.7,121.62,120.18
50278030.0,35678360.0,50061580.0,113.38,113.63,113.25,114.18,114.72,115.5,112.52,113.3,112.37
15801370.0,18776390.0,18000180.0,190.71,188.5,189.53,191.28,189.78,191.41,190.18,187.61,189.31
20686510.0,14979680.0,30555900.0,117.52,116.45,116.65,118.02,117.11,117.2,116.2,116.4,115.43
32395870.0,51368540.0,41438280.0,177.3,177.25,174.51,179.44,177.3,174.95,176.82,173.2,170.53
25458120.0,26117990.0,36634380.0,318.58,317.92,320.25,319.99,319.56,323.33,317.31,315.65,317.52
66072170.0,31774720.0,33291640.0,204.3,201.92,205.97,204.39,204.72,210.06,198.17,201.69,204.13
32483310.0,40382890.0,50908540.0,161.95,163.05,169.79,164.75,167.54,173.09,161.65,162.88,169.0
54145930.0,70583530.0,60774900.0,160.29,157.07,158.5,161.0,157.89,163.89,155.03,150.24,157.51
80151380.0,106721200.0,85349340.0,281.1,257.26,282.28,286.0,278.41,301.44,272.96,256.37,277.72
28310840.0,29164190.0,25931710.0,109.72,110.12,111.95,110.54,111.99,112.42,109.66,110.01,111.4
56005550.0,51861990.0,73230280.0,116.44,113.85,112.83,116.69,114.57,113.51,114.02,112.44,107.86
18527000.0,21080580.0,18647220.0,142.9,144.11,144.73,144.75,145.95,145.85,142.9,143.37,144.38
18000180.0,12506830.0,15009800.0,189.53,191.08,191.52,191.41,191.84,192.65,189.31,190.9,190.42
25001730.0,27744300.0,24900130.0,107.39,107.41,106.62,107.88,107.95,107.44,106.68,106.31,106.29
33754680.0,25328680.0,21918340.0,109.63,109.1,109.23,110.23,109.37,109.6,109.21,108.34,109.02
127246600.0,161882500.0,102731700.0,110.43,94.87,111.11,111.9,108.8,111.11,105.65,92.0,103.5
24205100.0,66118950.0,33861320.0,351.41,354.64,351.34,353.45,356.56,359.46,349.22,345.15,351.15
42704910.0,41678680.0,61759000.0,171.76,173.49,165.0,174.78,174.49,170.09,170.42,168.3,163.33
24460160.0,26784530.0,38158410.0,128.31,129.13,130.54,129.19,130.5,132.09,128.16,128.9,130.45
65270950.0,36396590.0,33674960.0,170.6,166.84,165.67,171.22,166.92,166.33,165.43,164.09,161.22
36937800.0,35583440.0,28803760.0,295.06,300.46,303.22,301.0,303.24,305.17,294.46,298.87,301.97
25817950.0,19974430.0,18966120.0,257.33,257.05,256.77,257.85,258.19,257.49,255.38,256.32,255.37
31774720.0,33291640.0,25289270.0,201.92,205.97,209.98,204.72,210.06,210.12,201.69,204.13,206.75
36387880.0,41335980.0,40984540.0,175.04,170.0,168.39,175.09,172.68,169.92,171.26,168.6,164.94
21674630.0,18761470.0,14669140.0,194.7,191.55,192.9,196.79,193.59,194.96,193.6,190.3,192.17
28010430.0,26296260.0,23839880.0,107.52,108.23,108.71,108.37,108.94,108.9,107.16,108.01,107.76
38681170.0,39992120.0,29027340.0,215.83,222.6,217.71,223.25,224.23,221.38,214.7,214.54,216.75
21215870.0,17223790.0,16243080.0,154.18,154.97,155.81,155.44,155.49,156.73,154.05,154.56,155.49
42557530.0,28053230.0,23141260.0,185.18,184.99,186.55,187.67,186.22,187.4,184.75,183.67,185.22
32152870.0,45479260.0,44829060.0,119.87,120.79,123.13,121.36,123.49,123.82,119.61,120.7,121.62
44387770.0,44651420.0,35779520.0,159.29,163.89,167.9,163.6,168.07,169.65,158.7,163.72,166.94
17223790.0,16243080.0,15603520.0,154.97,155.81,156.06,155.49,156.73,158.0,154.56,155.49,155.1
73230280.0,66300930.0,63849470.0,112.83,110.17,109.07,113.51,111.54,109.62,107.86,108.73,107.31
40827260.0,34525630.0,48079330.0,116.04,116.43,116.1,117.65,117.44,116.52,115.5,116.01,114.68
22395560.0,25093670.0,21700900.0,263.75,263.68,265.8,264.88,265.78,267.43,262.1,263.01,264.23
25704330.0,33754680.0,25328680.0,108.14,109.63,109.1,109.54,110.23,109.37,108.08,109.21,108.34
20899720.0,31110640.0,27316740.0,200.29,198.68,203.17,201.57,199.5,204.49,199.57,197.05,200.65
35041820.0,35626020.0,23583810.0,116.79,117.88,117.33,117.44,118.17,117.84,115.72,117.13,116.78
24755470.0,23985960.0,31123000.0,173.87,170.32,175.49,174.44,173.07,179.12,172.02,169.5,175.35
56293490.0,36299460.0,42268040.0,99.68,99.44,99.6,100.73,100.47,100.4,98.64,99.25,98.82
50036510.0,34702230.0,41357180.0,344.72,333.25,351.46,347.8,345.68,353.2,334.22,332.58,344.72
23766360.0,26219110.0,32690080.0,99.56,100.0,99.83,100.0,100.46,101.0,99.34,99.74,99.13
42287640.0,43751810.0,49696100.0,195.34,191.51,191.66,197.69,191.98,192.88,190.78,186.6,184.58
31642900.0,50264540.0,32203640.0,143.32,143.78,143.66,144.48,144.5,146.74,142.21,142.2,143.66
72215320.0,68171940.0,51467440.0,159.1,154.83,163.09,163.88,163.72,163.4,156.0,154.0,159.07
44811800.0,38866100.0,35290570.0,96.67,98.84,96.0,98.21,98.89,96.76,96.15,96.09,95.8
26639930.0,30912260.0,25184090.0,107.59,106.96,108.58,107.69,109.43,108.7,106.18,106.86,107.18
34494150.0,35951900.0,31048170.0,113.05,113.85,114.35,114.12,113.99,114.94,112.51,112.44,114.0
28813620.0,24431920.0,26919530.0,204.28,210.62,210.88,207.16,212.73,213.35,203.84,210.03,210.32
17272900.0,24377170.0,22367480.0,235.09,234.59,237.52,236.15,237.58,240.99,233.52,234.29,237.32
22539860.0,22163280.0,24487200.0,135.67,135.1,136.23,135.9,135.83,136.75,134.84,135.1,135.98
28432570.0,23686890.0,20028450.0,321.47,324.19,324.74,327.22,326.22,325.98,321.47,323.35,322.85
22986960.0,14277850.0,21550270.0,144.45,144.88,143.69,144.96,145.3,144.79,143.78,143.1,142.72
26580710.0,18069930.0,16859020.0,191.17,191.35,191.39,192.0,191.97,192.61,189.77,190.21,191.15
25674500.0,24725210.0,22052920.0,147.17,145.01,144.49,148.28,146.16,146.11,145.38,143.62,143.16
26122800.0,21890090.0,34312550.0,324.66,324.39,323.35,326.2,325.62,331.75,322.3,320.78,323.23
36054570.0,28204640.0,31644240.0,172.86,174.65,172.4,175.08,175.57,173.94,172.35,172.85,170.34
20514810.0,21827400.0,36127490.0,156.07,157.06,158.6,157.4,158.92,161.83,155.69,156.67,158.27
61192340.0,46858910.0,42009830.0,92.39,94.55,94.16,94.39,94.7,95.21,91.65,93.01,93.89
45555300.0,37979570.0,27584020.0,115.2,111.38,114.92,115.57,114.24,115.05,112.27,111.0,113.32
45635470.0,32234520.0,44453230.0,165.53,166.87,167.17,167.37,168.44,168.62,164.7,166.5,166.76
23553790.0,29357940.0,27150570.0,108.91,108.97,109.34,109.77,110.61,110.5,108.17,108.83,108.66
27953810.0,25737560.0,27413060.0,174.32,174.28,175.69,174.91,175.15,177.75,172.92,172.89,173.97
28802550.0,22692880.0,32389280.0,218.93,222.3,217.86,222.99,222.64,219.74,216.76,219.34,213.0
111837300.0,33671250.0,24460160.0,127.03,127.98,128.31,130.49,129.39,129.19,127.01,127.78,128.16
46882840.0,26066130.0,25897340.0,209.43,205.86,207.86,212.05,207.19,208.55,201.0,205.06,203.53
39763300.0,21158140.0,18386470.0,220.0,217.73,219.96,220.79,220.13,220.82,217.02,217.56,219.12
25879680.0,38885980.0,30031410.0,97.41,97.39,98.92,97.67,98.99,99.3,96.84,97.32,98.5
31251870.0,60793260.0,34355970.0,96.45,96.62,96.0,97.75,96.65,96.57,96.07,95.3,95.03
32426420.0,55548830.0,57668360.0,318.62,297.26,300.95,320.45,304.18,302.53,310.5,289.23,286.13
59029400.0,45179400.0,32461350.0,116.9,116.37,116.26,118.07,117.42,116.82,116.06,115.21,115.65
51054150.0,41994110.0,49250500.0,252.75,250.74,255.6,255.87,255.52,262.49,247.05,249.4,252.0
38771840.0,27697970.0,38018910.0,102.83,104.19,104.41,104.45,104.55,106.15,102.82,103.68,104.41
38612290.0,28364850.0,29748560.0,183.52,185.22,184.66,184.35,188.0,185.71,180.28,184.7,182.55
25402270.0,21983410.0,26204670.0,153.8,153.89,153.21,154.72,154.28,154.13,153.54,152.7,152.0
54794570.0,46893220.0,56544250.0,296.44,295.52,282.0,303.4,299.55,290.82,293.13,291.41,281.23
52902320.0,39494770.0,30280450.0,214.52,220.42,221.16,219.5,222.88,221.83,212.32,216.84,217.27
59118740.0,57097740.0,34117030.0,109.88,111.09,107.12,111.32,111.09,108.87,108.05,105.83,106.55
16331260.0,21029520.0,26334880.0,262.59,262.71,266.94,263.18,266.44,267.16,260.84,262.52,262.5
75058410.0,67964260.0,100423300.0,239.77,247.39,247.18,250.0,252.84,251.83,237.12,242.61,228.0
46026600.0,35890740.0,31538710.0,102.37,102.39,100.78,103.75,102.83,101.76,101.37,100.96,100.4
19994270.0,50674280.0,33520150.0,155.94,153.6,151.27,156.06,154.57,153.34,154.72,149.71,151.13
22676520.0,38313330.0,32931110.0,178.5,178.65,177.32,180.24,179.12,177.47,178.07,177.62,173.66
22811140.0,23430370.0,29729270.0,219.75,221.0,223.82,222.82,223.75,226.44,219.7,219.76,223.54
28157630.0,20565620.0,52126240.0,160.11,159.51,157.9,160.5,159.77,158.26,158.0,158.44,153.83
34755550.0,30889270.0,29282700.0,225.64,226.27,225.82,227.49,229.93,228.06,223.89,225.84,224.33
30684390.0,26220850.0,26932880.0,186.51,191.81,194.86,191.92,195.37,196.0,185.77,191.62,193.6
21673390.0,33935720.0,69281360.0,208.46,208.76,216.42,210.64,210.16,221.37,208.44,207.31,211.3
23975350.0,20912890.0,37847260.0,194.99,191.9,190.3,195.19,192.2,192.14,190.1,189.07,189.34
62800770.0,49793750.0,58279570.0,110.27,111.79,116.58,113.28,114.21,116.89,109.9,111.76,114.86
21561320.0,26575010.0,20544600.0,175.03,176.49,177.81,176.19,178.94,178.82,174.83,176.41,176.88
27207250.0,34454120.0,27710810.0,313.59,316.27,317.19,315.7,318.74,319.02,312.09,315.0,316.0
23451420.0,20848660.0,16339690.0,174.87,174.17,174.68,175.42,176.02,175.42,173.25,174.1,174.5
49046150.0,62285770.0,63000140.0,100.55,100.32,97.96,100.69,101.19,100.48,98.84,97.3,95.74
20783460.0,33498270.0,44182930.0,144.09,145.1,147.54,144.3,147.2,148.09,143.27,144.96,146.84
24833800.0,25080500.0,20117070.0,145.87,145.5,147.97,146.18,148.49,149.33,144.82,145.44,147.33
25649240.0,27185130.0,31632320.0,187.25,186.12,183.4,188.35,186.15,184.92,184.94,184.7,180.73
21477380.0,16412270.0,25938760.0,170.1,171.0,170.52,170.78,171.85,170.59,169.71,170.48,169.22
20495340.0,30327110.0,47767760.0,122.14,120.93,121.15,122.35,121.63,121.39,121.6,120.66,120.62
44829060.0,39483400.0,33009110.0,123.13,121.85,121.11,123.82,122.69,121.81,121.62,120.18,120.62
29707270.0,21400410.0,28508710.0,113.06,113.4,113.7,114.31,113.66,114.34,112.63,112.69,113.13
36633880.0,29644640.0,27877660.0,297.15,293.79,299.84,300.58,299.96,300.9,296.5,292.75,297.48
25912270.0,19994270.0,50674280.0,156.01,155.94,153.6,156.65,156.06,154.57,155.05,154.72,149.71
21258100.0,39461130.0,25804820.0,140.4,142.11,139.85,141.5,142.8,141.6,140.23,139.73,139.76
34454120.0,27710810.0,25458120.0,316.27,317.19,318.58,318.74,319.02,319.99,315.0,316.0,317.31
27595310.0,35034410.0,30149410.0,211.75,213.44,218.1,213.81,217.95,219.18,211.47,213.16,215.11
15649120.0,32429770.0,17192770.0,153.35,153.75,149.89,153.93,153.99,150.23,153.06,147.3,149.19
72274300.0,52099200.0,65648660.0,95.1,97.06,98.63,98.19,97.88,101.46,93.42,94.94,98.37
48748670.0,32788640.0,39281290.0,280.0,282.4,287.38,288.25,286.33,288.2,278.05,280.63,282.35
70583530.0,60774900.0,32483310.0,157.07,158.5,161.95,157.89,163.89,164.75,150.24,157.51,161.65
26892850.0,22930630.0,19906170.0,153.38,154.0,154.9,153.98,154.58,154.9,152.63,152.91,153.31
43700570.0,21258100.0,39461130.0,141.0,140.4,142.11,141.0,141.5,142.8,139.89,140.23,139.73
40653460.0,30480880.0,27207250.0,316.7,311.85,313.59,317.57,315.5,315.7,312.17,309.55,312.09
25558680.0,14026670.0,20591090.0,173.36,175.1,175.05,175.0,175.5,175.08,173.05,174.65,173.34
36464530.0,23766360.0,26219110.0,98.7,99.56,100.0,100.13,100.0,100.46,98.6,99.34,99.74
60793260.0,34355970.0,35407050.0,96.62,96.0,94.94,96.65,96.57,96.35,95.3,95.03,94.68
34154130.0,29706720.0,26356390.0,315.31,323.52,322.57,319.64,324.76,325.22,313.63,318.95,320.26
16339690.0,33113340.0,21477380.0,174.68,170.8,170.1,175.42,171.47,170.78,174.5,169.68,169.71
30483120.0,29616190.0,33259460.0,153.08,154.2,157.5,155.88,157.66,157.88,153.0,153.26,155.98
18253190.0,21674630.0,18761470.0,193.95,194.7,191.55,195.97,196.79,193.59,193.39,193.6,190.3
14026670.0,20591090.0,26387240.0,175.1,175.05,174.3,175.5,175.08,174.87,174.65,173.34,171.86
19970040.0,19865300.0,27649500.0,143.71,143.25,144.22,144.12,144.89,145.46,143.05,143.17,143.81
29174040.0,21189000.0,19576480.0,143.68,144.19,143.72,144.49,144.5,144.27,143.19,143.5,143.01
23583810.0,24308210.0,19977160.0,117.33,118.18,117.25,117.84,118.21,117.76,116.78,117.45,113.8
34320200.0,45765970.0,60154180.0,284.73,289.96,286.25,289.67,294.53,299.0,283.89,288.35,285.85
21785180.0,24603320.0,18958570.0,169.71,171.25,169.71,171.26,171.7,171.44,169.38,169.75,169.49
24432660.0,27453130.0,27057550.0,118.77,118.74,118.9,119.38,119.93,119.3,118.3,118.6,118.21
21144040.0,64782910.0,72187710.0,155.25,155.19,145.74,155.54,155.19,146.09,154.4,146.02,142.51
22481010.0,19088310.0,25361290.0,218.55,220.0,220.54,221.5,220.94,220.96,217.14,218.83,217.28
29421010.0,27337220.0,23580780.0,322.37,314.18,323.6,323.4,321.55,323.9,318.0,313.85,318.71
32661520.0,35055820.0,27684310.0,353.25,360.08,365.12,362.17,365.98,367.36,351.28,360.0,363.91
31087330.0,31306390.0,27052000.0,179.37,178.61,177.3,180.1,179.58,177.78,178.25,177.41,176.6
41464880.0,38116290.0,37425640.0,167.25,167.81,167.88,170.02,171.75,168.94,165.19,166.9,164.47
45247890.0,29264340.0,31203580.0,276.28,273.61,275.87,277.25,277.9,281.75,265.43,272.2,274.87
21124240.0,21513990.0,47800590.0,199.68,200.37,198.8,199.88,200.61,200.85,197.31,198.03,198.15
44654830.0,96197190.0,47507230.0,112.02,108.91,107.28,112.25,109.52,107.37,108.98,105.81,105.57
